wavelet,wavelet_level,wavelet_mode,wavelet_mse,wavelet_psnr,wavelet_energy_entropy,wavelet_sparsity,wavelet_adaptive_threshold,signal_length,signal_type,emd_value,kl_divergence,wavelet_entropy,avg_variance_across_levels,variance_ratio_across_levels,smoothness,correlation,fft_frequency_max,fft_amplitude_max,fft_spectral_centroid,fft_spectral_bandwidth,fft_spectral_magnitude,fft_variance_magnitude,fft_num_peaks,fft_peak_amplitude,fft_dominant_frequency,fft_positive_frequencies,fft_positive_amplitudes,fft_snr_threshold,fft_stationarity_threshold,fft_dynamic_cutoff,fft_dynamic_cutoff_percentile,stft_frequency_max,stft_amplitude_max,stft_spectral_centroid,stft_spectral_bandwidth,stft_spectral_magnitude,stft_variance_magnitude,stft_peak_freq_over_time,stft_num_peaks,stft_peak_amplitude,stft_dominant_frequency,stft_positive_frequencies,stft_positive_amplitudes,stft_snr_threshold,stft_stationarity_threshold,stft_window,stft_nperseg,stft_noverlap,stft_dynamic_cutoff,stft_dynamic_cutoff_percentile,relative_num_peaks,avg_prominence,prominence_min,prominence_max,relative_peaks,relative_prominences,relative_left_bases,relative_right_bases,prominence_threshold,distance_factor,max_autocorrelation,upper_envelope,lower_envelope,wavelet_type,htid,fft_frequency_max_diff,fft_snr_threshold_diff,lower_envelope_diff,stft_dynamic_cutoff_percentile_diff,relative_peaks_array_alignment_score,relative_peaks_global_alignment_score,prominence_threshold_diff,prominence_min_diff,stft_window_diff,fft_peak_amplitude_diff,avg_prominence_diff,stft_spectral_bandwidth_diff,stft_num_peaks_diff,stft_variance_magnitude_diff,stft_noverlap_diff,fft_spectral_centroid_diff,stft_dominant_frequency_diff,stft_nperseg_diff,fft_variance_magnitude_diff,stft_snr_threshold_diff,stft_dynamic_cutoff_diff,distance_factor_diff,fft_stationarity_threshold_diff,fft_amplitude_max_diff,fft_spectral_magnitude_diff,relative_left_bases_array_alignment_score,relative_left_bases_global_alignment_score,relative_prominences_avg_diff,relative_prominences_total_diff,relative_prominences_wasserstein,max_autocorrelation_diff,stft_spectral_centroid_diff,stft_amplitude_max_diff,fft_dynamic_cutoff_diff,fft_num_peaks_diff,stft_peak_amplitude_diff,prominence_max_diff,upper_envelope_diff,relative_right_bases_array_alignment_score,relative_right_bases_global_alignment_score,stft_stationarity_threshold_diff,fft_dominant_frequency_diff,fft_dynamic_cutoff_percentile_diff,stft_frequency_max_diff,stft_spectral_magnitude_diff,relative_num_peaks_diff,fft_spectral_bandwidth_diff,wavelet_psnr_normalized,wavelet_entropy_normalized,wavelet_energy_entropy_normalized,wavelet_sparsity_normalized,avg_variance_across_levels_normalized,max_autocorrelation_diff_normalized,reconstruction_signal_weighted_score,reconstruction_signal_normalized_weighted_score,reconstruction_signal_normalized_weighted_rank,wavelet_signal_weighted_score,wavelet_signal_normalized_weighted_score,wavelet_signal_normalized_weighted_rank,reconstruction_signal_num_missing_metrics,reconstruction_signal_missing_metrics_count,reconstruction_signal_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_score,reconstruction_signal_normalized_dynamically_weighted_rank,wavelet_signal_num_missing_metrics,wavelet_signal_missing_metrics_count,wavelet_signal_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_score,wavelet_signal_normalized_dynamically_weighted_rank,rank_variability,normalized_rank_stability,average_rank,harmonic_average_rank,stability_score_weighted,stability_rank,wavelet_family,normalized_family_mean_rank,normalized_family_std_dev,final_family_stability_score,final_family_stability_rank,family_informed_rank,kl_divergence_normalized,across_smoothness_normalized,across_wavelet_psnr_normalized,across_wavelet_entropy_normalized,across_wavelet_energy_entropy_normalized,across_wavelet_sparsity_normalized,across_avg_variance_across_levels_normalized,across_prominence_min_diff_normalized,across_avg_prominence_diff_normalized,across_relative_prominences_avg_diff_normalized,across_relative_prominences_wasserstein_normalized,across_relative_prominences_total_diff_normalized,across_relative_num_peaks_diff_normalized,across_max_autocorrelation_diff_normalized,across_relative_right_bases_global_alignment_score_normalized,across_relative_right_bases_array_alignment_score_normalized,across_relative_left_bases_global_alignment_score_normalized,across_relative_left_bases_array_alignment_score_normalized,across_relative_peaks_array_alignment_score_normalized,across_relative_peaks_global_alignment_score_normalized,across_reconstruction_signal_weighted_score,across_reconstruction_signal_normalized_weighted_score,across_reconstruction_signal_normalized_weighted_rank,across_wavelet_signal_weighted_score,across_wavelet_signal_normalized_weighted_score,across_wavelet_signal_normalized_weighted_rank,across_rank_variability,across_normalized_rank_stability,across_average_rank,across_harmonic_average_rank,across_stability_score_weighted,across_stability_rank,family_mean_stability_rank,family_median_stability_rank,family_rank_std_dev,family_wavelet_count,across_normalized_family_mean_rank,across_normalized_family_std_dev,across_final_family_stability_score,across_final_family_stability_rank,across_family_informed_rank,across_top_wavelet_rank
db4,1,zero,6.21682653522195e-28,334.7227342978839,373245.99239048816,0.6176470588235294,22.963820590677308,27,smoothed,8.955799065309601e-15,,2.489311371791735,27325.34725105729,0.512935336656162,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28000000000003,17.800000000000125,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.599999999999895, 53.19999999999992, 31.46666666666658, 17.800000000000125]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333335,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000148,,,106.40888888888884,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888884,6.666666666666515,131.8488888888889,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.9058067648742287,0.2950075271071002,0.17229878974552051,0.47058823529411775,0.166051857431094,0.8508559648651071,0.42542798243255353,0.8508559648651071,216,1.0317932544409323,0.5608583374897069,140,0,0,0.8508559648651071,0.8508559648651071,47,0,0,0.4019506348904123,0.535853636543734,135,69.11102179343996,0.7979209889080703,134.5,98.87165217391306,0.7023230675534503,148,db,0.34599045945267387,0.7257944456641191,0.5400683446838925,2,111.5,,0.999999999997391,0.9107136958530191,0.17561048577583838,0.00580098947124541,0.2994652406417112,0.0051900132453065115,0.9999999999638043,0.9999999999985396,0.9999999999985396,0.9999999999994187,0.9999999998834426,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999296866,0.9999999999772987,274,1.0589960566893777,0.6035768451120125,305,21.920310216782973,0.9679527628409605,289.5,288.67012089810015,0.7723535744029364,52,307.4920634920635,345.5,239.31207227490202,126,0.6971584519186073,1.0,0.2119890836569749,4,40.0,52
rbio2.4,1,antireflect,5.522026336547083e-28,335.2374370582336,322938.17677941057,0.5833333333333334,30.76926367965359,27,smoothed,8.092292268378923e-15,,2.797203216802465,24929.341108362438,0.5196177975454949,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000093,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999991, 53.19999999999993, 31.466666666666583, 17.800000000000093]","[4, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333335,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000116,,,106.40888888888887,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888887,6.666666666666629,131.8488888888889,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.9107971608220359,0.5022046296161804,0.048492815318832816,0.3333333333333335,0.0936883301844409,0.8508559648651071,0.42542798243255353,0.8508559648651071,121,0.992635684367838,0.5395732112720208,154,0,0,0.8508559648651071,0.8508559648651071,113,0,0,0.3777032538549647,0.5035286538800082,170,26.987651497181695,0.9210887383123343,139.5,135.63975274370293,0.7565970007351145,72,rbio,0.6553890397827129,1.0,0.24122767215210095,5,55.25,,0.999999999997391,0.9154441205997095,0.29894965674470697,0.001632665624123536,0.21212121212121215,0.002928263989998868,0.9999999999638012,0.9999999999985398,0.9999999999985398,0.9999999999994187,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999929694,0.9999999999773016,185,1.0855774239879425,0.6187269466742296,291,74.95331880577403,0.8904191245529619,238.0,226.19747899159663,0.7712329540893464,53,297.75757575757575,289.5,169.00873079355557,198,0.6750880273290265,0.7062273507013563,0.31557017565927453,2,40.25,53
rbio2.4,1,reflect,5.522026336547083e-28,335.2374370582336,322938.17677941057,0.5833333333333334,30.76926367965359,27,smoothed,8.092292268378923e-15,,2.797203216802465,24988.66557295434,0.5183841963537139,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000093,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999991, 53.19999999999993, 31.466666666666583, 17.800000000000093]","[4, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333335,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000116,,,106.40888888888887,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888887,6.666666666666629,131.8488888888889,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.9107971608220359,0.5022046296161804,0.048492815318832816,0.3333333333333335,0.09548003156341187,0.8508559648651071,0.42542798243255353,0.8508559648651071,119,0.9933523649194264,0.5399627818191678,153,0,0,0.8508559648651071,0.8508559648651071,99,0,0,0.3780615941307589,0.504006369109782,161,29.0746166498087,0.9149865010239512,133.0,127.99385923476616,0.7630488060675311,64,rbio,0.6553890397827129,1.0,0.24122767215210095,5,49.25,,0.999999999997391,0.9154441205997095,0.29894965674470697,0.001632665624123536,0.21212121212121215,0.0029842642903408975,0.9999999999638012,0.9999999999985398,0.9999999999985398,0.9999999999994187,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999929694,0.9999999999773016,169,1.0855998241080793,0.6187397136659071,290,85.55992052357225,0.8749123968953623,229.5,213.55119825708064,0.7696930405529443,54,297.75757575757575,289.5,169.00873079355557,198,0.6750880273290265,0.7062273507013563,0.31557017565927453,2,41.0,54
rbio3.5,1,periodization,7.5014919141778e-28,333.90694533959834,541476.3535900634,0.6785714285714286,46.62661148396541,27,smoothed,1.3757418012894214e-14,,2.292283309341308,44326.424063187165,0.7609185252523285,4.48485210346273e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999997,17.80000000000008,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.59999999999997, 53.19999999999992, 31.46666666666658, 17.80000000000008]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000102,,,106.4088888888889,,,,,,,,,,,0.0,,,,0.0,-3.5,106.4088888888889,6.6666666666667425,131.84888888888895,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.8978971319262176,0.16241666991410156,0.5863084926808397,0.7142857142857144,0.6795137652262462,0.8508559648651071,0.42542798243255353,0.8508559648651071,101,1.4706206522579854,0.7993945013241609,26,0,0,0.8508559648651071,0.8508559648651071,143,0,0,0.6080843548066239,0.810657291130583,24,58.57473858242988,0.8287288345542986,73.5,41.2276768457673,0.8069082769262721,21,rbio,0.6553890397827129,1.0,0.24122767215210095,5,17.0,,0.9999999999973916,0.9032161097244173,0.09668251715948467,0.019739949409782465,0.4545454545454545,0.02123845825305371,0.9999999999637998,0.9999999999985401,0.9999999999985401,0.9999999999994191,0.9999999998834767,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999929703,0.999999999977305,116,1.090454464237905,0.6215066251715784,285,119.50104602052653,0.8252908683910432,200.5,164.88778054862843,0.7660811067101414,55,297.75757575757575,289.5,169.00873079355557,198,0.6750880273290265,0.7062273507013563,0.31557017565927453,2,41.75,55
db4,1,periodization,2.629828008318193e-28,338.459148330337,370512.84046313097,0.6071428571428571,32.062813115565085,27,smoothed,8.692735733940823e-15,,2.5076742068424718,33180.291405895696,0.5097419469668473,4.484852103462729e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999997,17.80000000000012,653.3333333333334,"[6, 9, 12, 16, 19]","[653.3333333333334, 25.59999999999993, 53.199999999999925, 31.466666666666594, 17.80000000000012]","[4, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333334,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000144,,,106.4088888888889,,,,,,,,,,,0.0,,,,0.0,-3.5,106.4088888888889,6.6666666666667425,131.84888888888892,6185329.364444445,,,,,,0.0,0.0,0.0,-3.5,,,,,,2.0,,0.9420338591960384,0.3073648736169834,0.1655725875935804,0.4285714285714284,0.3428812917662465,0.8508559648651071,0.42542798243255353,0.8508559648651071,206,1.1102701342579748,0.6035165077734571,104,0,0,0.8508559648651071,0.8508559648651071,189,0,0,0.43728480814885545,0.5829587872545055,106,53.8601584352169,0.8425141566221728,151.25,137.01107080096597,0.7001313473169344,152,db,0.34599045945267387,0.7257944456641191,0.5400683446838925,2,114.5,,0.999999999997391,0.9450535649281124,0.18296650019615224,0.0055745303770027566,0.27272727272727254,0.010716883709494689,0.999999999963804,0.9999999999985401,0.9999999999985401,0.9999999999994189,0.9999999998834767,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.599999999929704,0.9999999999773054,106,1.0746803168173689,0.6125161194239147,297,135.0573952066306,0.8025476678265635,201.5,156.23821339950373,0.7539785122758549,56,307.4920634920635,345.5,239.31207227490202,126,0.6971584519186073,1.0,0.2119890836569749,4,43.0,56
rbio3.5,1,periodic,6.993690180842726e-28,334.21135790203846,516158.8612849143,0.631578947368421,33.96456697063409,27,smoothed,1.1085782497738606e-14,,2.497780369002277,33893.77855749627,0.7598858042293103,4.48485210346273e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999992,17.79999999999997,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.59999999999991, 53.19999999999993, 31.46666666666658, 17.79999999999997]","[3, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.399999999999991,,,106.40888888888895,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888895,6.66666666666697,131.8488888888889,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.9008486203095919,0.3007067741369155,0.524002929085887,0.5263157894736841,0.3644298370787868,0.8508559648651071,0.42542798243255353,0.8508559648651071,99,1.3091622744181446,0.7116295571560537,60,0,0,0.8508559648651071,0.8508559648651071,197,0,0,0.5232607900169731,0.6975762017835548,60,64.66838485689897,0.8109111553891843,104.0,82.45639995772116,0.7534087940688612,77,rbio,0.6553890397827129,1.0,0.24122767215210095,5,59.0,,0.9999999999973916,0.9060138423761557,0.1790031027347237,0.01764223346558949,0.3349282296650716,0.011390391596243742,0.9999999999637892,0.9999999999985407,0.9999999999985407,0.9999999999994187,0.9999999998835107,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999297168,0.9999999999773103,60,1.0804584220295934,0.6158093616344876,294,165.46298679765212,0.7580950485414443,177.0,99.66101694915254,0.7496615593584415,57,297.75757575757575,289.5,169.00873079355557,198,0.6750880273290265,0.7062273507013563,0.31557017565927453,2,43.25,57
bior3.5,1,periodic,7.9780863308115755e-28,333.6394344794295,509585.67299399315,0.631578947368421,37.48775468168188,27,smoothed,1.416151146966311e-14,,2.4861493215912525,33303.48506361605,0.7601730019198275,4.48485210346273e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999994,17.80000000000011,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999916, 53.199999999999925, 31.466666666666587, 17.80000000000011]","[3, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000134,,,106.40888888888892,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888892,6.666666666666856,131.84888888888895,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.8953034308322618,0.29287961222352993,0.5078265165034175,0.5263157894736841,0.3466019531820118,0.8508559648651071,0.42542798243255353,0.8508559648651071,137,1.2867022199251092,0.6994208043185315,61,0,0,0.8508559648651071,0.8508559648651071,198,0,0,0.5137854604429811,0.68494432769519,61,66.33940508224856,0.8060251313384545,114.25,88.61975979755512,0.7359804019265372,104,bior,0.6735644671672791,0.7438271551387255,0.3053567264412869,4,79.0,,0.9999999999973916,0.9007575256824523,0.17434379210853496,0.017097602831723596,0.3349282296650716,0.01083317438114307,0.999999999963803,0.9999999999985404,0.9999999999985404,0.9999999999994191,0.9999999998834936,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999297123,0.9999999999773086,65,1.0744797744973038,0.6124018199417857,298,164.75588001646557,0.7591288303852842,181.5,106.72176308539945,0.7468889765961508,58,363.8989898989899,338.0,194.7533123962975,198,0.8250465185072091,0.8138047969957024,0.17832599794624288,5,44.75,58
bior3.5,1,symmetric,7.9780863308115755e-28,333.6394344794295,509018.7590752753,0.631578947368421,37.48775468168188,27,smoothed,1.416151146966311e-14,,2.4834110528098274,33210.00273510463,0.7585192431955181,4.48485210346273e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999994,17.80000000000011,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999916, 53.199999999999925, 31.466666666666587, 17.80000000000011]","[3, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000134,,,106.40888888888892,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888892,6.666666666666856,131.84888888888895,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.8953034308322618,0.2910368828151477,0.5064313589266003,0.5263157894736841,0.34377862526737296,0.8508559648651071,0.42542798243255353,0.8508559648651071,160,1.283953945266654,0.6979269074072345,63,0,0,0.8508559648651071,0.8508559648651071,200,0,0,0.5125732174630134,0.6833282466324808,63,69.49580323060283,0.7967958969865414,121.5,93.03184125519152,0.7207663695459023,131,bior,0.6735644671672791,0.7438271551387255,0.3053567264412869,4,99.25,,0.9999999999973916,0.9007575256824523,0.173246862109044,0.017050630392591554,0.3349282296650716,0.01074493020550113,0.999999999963803,0.9999999999985404,0.9999999999985404,0.9999999999994191,0.9999999998834936,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999297123,0.9999999999773086,70,1.0738725256077357,0.6120557172659087,300,162.63455967290594,0.7622301759168042,185.0,113.51351351351353,0.7458811698297472,59,363.8989898989899,338.0,194.7533123962975,198,0.8250465185072091,0.8138047969957024,0.17832599794624288,5,45.5,59
bior3.5,1,antisymmetric,7.9780863308115755e-28,333.6394344794295,509018.7590752753,0.631578947368421,37.48775468168188,27,smoothed,1.416151146966311e-14,,2.4834110528098274,33232.71297825638,0.7580008938070851,4.48485210346273e-06,0.9999999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.27999999999994,17.80000000000011,653.3333333333333,"[6, 9, 12, 16, 19]","[653.3333333333333, 25.599999999999916, 53.199999999999925, 31.466666666666587, 17.80000000000011]","[3, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000134,,,106.40888888888892,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888892,6.666666666666856,131.84888888888895,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.8953034308322618,0.2910368828151477,0.5064313589266003,0.5263157894736841,0.34446451386749205,0.8508559648651071,0.42542798243255353,0.8508559648651071,140,1.2842283007067015,0.6980760405163375,62,0,0,0.8508559648651071,0.8508559648651071,199,0,0,0.5127103951830373,0.683511122771357,62,66.57514551242078,0.805335831835027,115.75,90.03726967082802,0.733442769718683,107,bior,0.6735644671672791,0.7438271551387255,0.3053567264412869,4,81.25,,0.9999999999973916,0.9007575256824523,0.173246862109044,0.017050630392591554,0.3349282296650716,0.01076636791161592,0.999999999963803,0.9999999999985404,0.9999999999985404,0.9999999999994191,0.9999999998834936,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999297123,0.9999999999773086,63,1.0738811006901816,0.6120606046506885,299,166.87720036002523,0.7560274848537643,181.0,104.07182320441989,0.7457038009064143,60,363.8989898989899,338.0,194.7533123962975,198,0.8250465185072091,0.8138047969957024,0.17832599794624288,5,46.25,60
db5,1,zero,1.9494040345182918e-28,339.7594031888701,354999.4393949264,0.5555555555555556,23.50403547728924,27,smoothed,6.451629354210632e-15,,2.6172590438930485,25807.370685871058,0.6114485228374965,4.484852103462729e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000068,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999988, 53.19999999999993, 31.466666666666583, 17.800000000000068]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000091,,,106.40888888888887,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888887,6.666666666666629,131.84888888888887,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.9546407210141722,0.3811104472128606,0.12739458855722072,0.22222222222222232,0.12020634118751378,0.8508559648651071,0.42542798243255353,0.8508559648651071,194,0.9640083758574384,0.5240120854468211,169,0,0,0.8508559648651071,0.8508559648651071,110,0,0,0.3611148640387979,0.4814141247915754,177,36.51940123642044,0.8932181250397063,162.5,154.96412738286963,0.7090359631046486,144,db,0.34599045945267387,0.7257944456641191,0.5400683446838925,2,108.5,,0.999999999997391,0.9570036810604426,0.22686536654029216,0.004289146012027012,0.14141414141414144,0.0037570943955981748,0.9999999999637987,0.9999999999985398,0.9999999999985398,0.9999999999994185,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999296937,0.9999999999773014,220,1.0478479592355383,0.5972229654656379,330,77.78174593052023,0.886283997177602,275.0,264.0,0.7421186067759356,61,307.4920634920635,345.5,239.31207227490202,126,0.6971584519186073,1.0,0.2119890836569749,4,46.75,61
db5,1,smooth,1.9494040345182918e-28,339.7594031888701,354999.4393949264,0.5555555555555556,23.50403547728924,27,smoothed,6.451629354210632e-15,,2.6172590438930485,25807.370685871058,0.6114485228374965,4.484852103462729e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000068,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999988, 53.19999999999993, 31.466666666666583, 17.800000000000068]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000091,,,106.40888888888887,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888887,6.666666666666629,131.84888888888887,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.9546407210141722,0.3811104472128606,0.12739458855722072,0.22222222222222232,0.12020634118751378,0.8508559648651071,0.42542798243255353,0.8508559648651071,190,0.9640083758574384,0.5240120854468211,171,0,0,0.8508559648651071,0.8508559648651071,112,0,0,0.3611148640387979,0.4814141247915754,179,34.88074922742725,0.8980095051829613,163.0,156.08979627146505,0.7107006590242292,139,db,0.34599045945267387,0.7257944456641191,0.5400683446838925,2,104.75,,0.999999999997391,0.9570036810604426,0.22686536654029216,0.004289146012027012,0.14141414141414144,0.0037570943955981748,0.9999999999637987,0.9999999999985398,0.9999999999985398,0.9999999999994185,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999296937,0.9999999999773014,223,1.0478479592355383,0.5972229654656379,331,76.36753236814714,0.888351560865282,277.0,266.47292418772565,0.7416904003156819,62,307.4920634920635,345.5,239.31207227490202,126,0.6971584519186073,1.0,0.2119890836569749,4,47.5,62
db5,1,constant,1.9494040345182918e-28,339.7594031888701,354999.4393949264,0.5555555555555556,23.50403547728924,27,smoothed,6.451629354210632e-15,,2.6172590438930485,25807.370685871058,0.6114485228374965,4.484852103462729e-06,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,156.28,17.800000000000068,653.3333333333335,"[6, 9, 12, 16, 19]","[653.3333333333335, 25.59999999999988, 53.19999999999993, 31.466666666666583, 17.800000000000068]","[5, 7, 11, 13, 17]","[20, 11, 20, 20, 20]",0.05,10,929125.4933333333,704.7333333333333,-704.7333333333333,DWT,inu.32000013032851,,,0.0,,0.0,-3.5,0.0,10.400000000000091,,,106.40888888888887,,,,,,,,,,,0.0,,,,0.0,-3.5,106.40888888888887,6.666666666666629,131.84888888888887,6185329.364444445,,,,,,1.1368683772161603e-13,0.0,0.0,-3.5,,,,,,2.0,,0.9546407210141722,0.3811104472128606,0.12739458855722072,0.22222222222222232,0.12020634118751378,0.8508559648651071,0.42542798243255353,0.8508559648651071,193,0.9640083758574384,0.5240120854468211,170,0,0,0.8508559648651071,0.8508559648651071,111,0,0,0.3611148640387979,0.4814141247915754,178,35.95367389665021,0.8948722985478064,163.0,155.69844659415344,0.7091320557066517,143,db,0.34599045945267387,0.7257944456641191,0.5400683446838925,2,107.75,,0.999999999997391,0.9570036810604426,0.22686536654029216,0.004289146012027012,0.14141414141414144,0.0037570943955981748,0.9999999999637987,0.9999999999985398,0.9999999999985398,0.9999999999994185,0.9999999998834596,1.0,0.9999999999997494,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999296937,0.9999999999773014,221,1.0478479592355383,0.5972229654656379,332,78.48885271170677,0.885250215333762,276.5,265.35985533453885,0.7405052246259454,63,307.4920634920635,345.5,239.31207227490202,126,0.6971584519186073,1.0,0.2119890836569749,4,48.25,63
